amount,is_new_receiver,transactions_today,Class
4777.297332442292,0,4,0
636.861885867149,0,1,0
252.81935257306148,0,20,1
5635.851936774556,1,0,0
2613.6522301133555,1,1,0
2708.642895644057,1,15,0
2453.678123367979,1,7,0
885.0687213410436,0,0,0
4986.378437705856,1,3,0
488.11205335685406,0,4,0
147.31429836506334,1,1,0
2710.0836642147196,1,9,0
406.94695135355227,0,10,0
256.68409653809886,0,0,1
8263.739669761288,1,5,0
3271.0503092223034,1,1,0
1673.5577402455272,1,3,0
4854.202170761156,0,10,0
362.51950852860705,1,13,0
425.67251010234037,1,7,0
1566.6806372850815,1,9,0
1686.9839007259143,1,10,0
418.95296101446786,0,0,0
1109.6668554171806,1,16,0
5494.995298670386,1,20,0
2488.8212399041204,1,9,0
3065.576934079055,1,8,0
619.5508018152401,1,5,0
3998.3516330374796,0,20,0
1579.4050624074519,0,8,0
858.2826438595954,1,7,0
705.4989663649718,1,10,0
2084.55539149335,1,2,0
2634.8195110022466,1,20,0
951.4823839883082,0,0,0
5910.376779840324,1,10,0
2399.6144607338556,1,20,0
2416.4177601063534,0,8,0
1017.3345012112854,0,1,0
1595.915462203123,0,0,0
616.8305069486228,0,2,0
977.9673629596059,1,2,0
10381.131907659961,0,15,0
2345.578950940608,1,12,0
6934.097891475659,1,1,0
2347.381997863238,1,2,0
206.05563509564087,1,9,0
1026.3817039312248,1,1,0
4005.9173434337495,1,9,0
10146.948495083849,1,4,0
6469.382871495772,0,7,0
3488.410980660309,1,2,0
169.14421371310127,1,2,0
7923.479039590959,0,10,0
1703.6985176016412,1,10,0
4772.383585261566,1,3,0
1546.917774190528,1,0,0
3507.93466487276,1,6,0
278.0556782419348,0,20,0
2700.259448467706,1,10,0
1206.5776733530902,0,1,0
333.05073905596447,0,0,0
757.8476843677505,0,0,0
1973.6733696684757,0,8,0
2024.9055066121387,1,2,0
2934.5824028153224,1,9,0
508.096537496119,1,7,0
2511.988235881586,1,8,0
3070.606491043049,0,0,0
13468.579157615986,0,16,0
2299.141319848146,1,20,0
3128.1745889139306,1,7,0
358.14469127184395,0,20,1
4359.535349538737,0,0,0
145.68167968847266,1,4,0
10606.888076714162,1,14,0
3783.121593569859,1,4,0
1529.0202200950707,1,11,0
2787.7951973724007,0,12,0
1211.8419182473842,1,13,0
9669.030449952681,0,0,0
1422.6087382446512,1,2,0
1380.2631322015163,0,12,0
102.08456371749419,1,0,0
5198.80253857305,1,13,0
2439.627874345407,0,9,0
2019.889271087682,1,8,0
2908.756399016878,1,10,0
13906.924004470951,1,7,0
7892.15344029944,1,16,0
2556.0175155507545,0,0,0
5663.089297102127,1,2,0
7507.6538952226465,1,5,0
18.84440410685061,0,11,0
2869.318219141677,0,14,0
416.6733327620781,1,1,0
4411.132868219402,1,20,0
1066.9601872454145,1,10,0
185.67310720853163,0,20,1
787.8981200269692,1,0,0
2964.2283610474833,1,1,0
12997.038526395616,1,12,0
423.7975713436298,1,2,0
4939.711973917316,1,13,0
2500.875514376363,0,15,0
118.69034896206513,1,20,0
766.4551795959602,1,16,0
2946.506805060574,0,1,0
1579.1952211443022,1,15,0
995.2680006841578,0,20,0
975.6126613487132,0,1,0
935.5360920975354,0,15,0
2794.9702537287985,0,2,0
3999.816912178954,1,7,0
1778.7004613573074,1,11,0
2583.9209990818385,0,0,0
5607.659479284835,1,0,0
9536.893563286554,1,5,0
324.87385216841164,0,1,0
181.78741760093942,1,0,0
168.7279289782412,1,14,0
2652.062870582814,1,13,0
109.2028942442563,0,10,0
1261.585720203793,1,8,0
5663.3415050510275,1,5,0
352.6262850297661,0,7,0
7368.1036457711,1,0,0
1839.4276794655846,1,2,0
2861.0947732236086,1,1,0
7961.726789534363,1,5,0
977.6858557896013,1,4,0
9150.89525179467,0,4,0
6659.86085142599,0,11,0
4939.258464094433,0,2,0
19.058827308005547,1,7,0
3408.622290601351,1,15,0
4926.5334500830695,1,4,0
1496.2256904533283,1,2,0
15599.159420074011,1,5,0
666.8480403273363,1,7,0
5134.829090170774,0,20,0
2520.9172478329465,1,2,0
1817.815409547011,1,2,0
4484.596413408787,1,7,0
672.2248108512449,0,7,0
150.22881984893093,0,20,1
645.915789612578,1,4,0
1727.7534873563463,1,11,0
3421.7940589518594,1,0,0
3494.182047267753,0,4,0
260.3534309983097,1,0,0
1429.6595486545364,1,20,0
59.45255266853771,1,12,0
2938.2385367338247,1,0,0
1470.4624883186102,1,5,0
2927.9807956391915,1,2,0
431.20414048669545,1,13,0
3335.0347811579413,1,4,0
2012.9651228792477,1,2,0
5484.068084667022,1,2,0
4437.372470778736,1,0,0
9820.147766634256,0,1,0
1118.2033368361826,1,0,0
5882.476747903758,1,15,0
5020.636968618362,0,5,0
242.24072510383704,0,12,0
3125.8473390408208,0,1,0
491.20512298342993,0,12,0
3406.403778494163,1,6,0
7863.597071463502,0,15,0
113.43410381290605,0,0,1
556.4781894100602,1,20,0
646.3999601584151,1,3,0
2155.936413178478,1,4,0
657.486193013219,0,3,0
2978.8830238304035,1,0,0
978.0298302745547,1,2,0
4351.223019686094,1,13,0
3915.407316384803,1,1,0
2714.723295456929,1,6,0
1986.0827469823248,1,8,0
4700.7667921522225,1,10,0
115.63208067626468,1,5,0
2344.6861516380345,1,20,0
13231.510308979283,1,7,0
3300.498493055074,1,2,0
215.12108254493774,1,13,0
2286.907226810103,1,5,0
822.9310522913089,1,12,0
4870.472674633174,1,3,0
1571.2578180756013,0,12,0
5310.24367050059,1,4,0
392.03459915010234,0,9,0
880.7745418336782,0,2,0
4605.718103252076,1,6,0
742.8546011633879,0,10,0
2065.424675192155,1,2,0
4297.612856985855,1,1,0
442.6350988416716,0,10,0
523.4739518363155,1,7,0
1869.510948264711,0,4,0
2446.8331834535234,1,1,0
658.6369009109286,0,4,0
4496.405166352744,1,1,0
2965.5327324285536,1,3,0
3192.546397082919,1,11,0
2035.2719310062243,1,12,0
5506.275132457254,1,9,0
394.75042637208344,1,9,0
1782.4000783456202,1,7,0
673.2419046448138,1,3,0
5297.374137279335,0,17,0
5921.816961329456,1,5,0
451.8179716780966,1,1,0
1299.1026571411808,1,6,0
1290.8786461663215,1,9,0
1150.492540849239,1,20,0
2294.830353984893,1,19,0
302.29260559200276,0,20,1
2091.1001810296375,0,1,0
7936.408794020034,0,7,0
970.6452257892993,0,10,0
8464.796155852091,1,7,0
1190.7879294768427,1,3,0
1596.2707155171033,1,1,0
1434.3137187899633,1,1,0
3444.7137511168694,1,4,0
1235.7612234166165,1,12,0
2217.5372338046227,0,11,0
241.9540003526219,1,9,0
4146.513311393907,1,7,0
1529.3618360059754,0,18,0
3533.445880333325,1,5,0
4283.163911298808,0,8,0
3208.45389265947,1,11,0
4919.6603480225,1,8,0
7206.805993960267,1,16,0
1202.8960751232014,1,6,0
1370.6446118955605,1,6,0
2101.097520426308,0,10,0
4112.459849545362,1,13,0
5489.544933032819,1,0,0
1903.1959944343255,1,5,0
5097.83879544022,0,1,0
3823.0226726215187,0,4,0
725.0933826470488,1,10,0
5200.440910065034,0,5,0
3239.4485050644726,0,8,0
150.9077431339172,0,20,1
5152.183331039201,1,7,0
236.57263223330185,0,17,0
1037.957064543621,1,15,0
6201.427805814416,1,20,0
1617.9246274189195,1,2,0
11262.022540491418,1,1,0
3010.137840584279,0,3,0
913.0151816708374,1,4,0
266.4401545164772,1,11,0
4692.451882037562,0,2,0
93.3701741761053,0,20,1
2805.2758508889942,1,8,0
102.64337984361279,1,8,0
620.9643577726258,0,2,0
574.0465709952629,1,5,0
9404.425931384134,1,1,0
7600.6395534278445,0,5,0
210.3073068477941,1,6,0
4140.238557448808,0,0,0
3079.22129814779,1,2,0
1867.9430286172717,1,6,0
4650.953699613647,0,5,0
1738.021452801721,0,7,0
7100.943929292456,1,14,0
116.64723038090806,0,5,0
4936.43847407876,1,7,0
352.5968625796525,0,5,0
7076.787882086544,1,7,0
1539.2471636567886,1,0,0
2280.073268049524,0,9,0
449.0582847828325,1,5,0
2356.4011243842665,1,4,0
5953.356650776306,1,3,0
2348.8014426552036,0,20,0
1516.0997882133786,1,8,0
1418.760386042872,0,2,0
851.6289476222411,1,2,0
4764.843654992008,1,3,0
1445.095688628455,0,2,0
1607.1400762730373,1,9,0
2794.9856231508174,0,15,0
5114.820698890931,1,6,0
499.2234548396096,0,18,1
4680.536201860937,1,15,0
1391.6265571796935,1,15,0
3881.3287124173285,0,6,0
6867.755654158897,0,4,0
13846.288096507567,1,14,0
2611.204975728899,1,15,0
1929.9967119661371,0,2,0
528.2047487958085,1,12,0
11105.106704282018,1,19,0
685.822467553714,0,4,0
172.24380049687937,0,4,0
4067.9389755844536,1,5,0
4499.536261934967,1,3,0
8713.99926503705,0,10,0
9098.281282995345,1,3,0
4588.289360025019,1,6,0
2121.837914174511,1,10,0
1349.5392931062145,0,5,0
35.83202115198966,1,3,0
1616.378074344174,1,5,0
3379.7998548564283,1,14,0
5155.785182336868,0,9,0
1706.754652123897,1,4,0
6865.547745453481,0,6,0
370.2412795853152,1,0,0
659.7298766709274,1,2,0
224.6219449495871,1,10,0
4021.2197590203755,0,15,0
366.3896197278591,1,20,0
3774.216710684492,1,10,0
71.74685990466007,0,19,1
4895.58595477658,0,0,0
14957.773625020807,0,19,0
7945.57094594381,1,5,0
3290.344396703358,0,4,0
173.3510496552216,1,0,0
282.4400260136032,1,0,0
2485.3763730109827,1,4,0
2540.7238418828642,0,7,0
891.609766832913,1,13,0
349.2589239811448,1,8,0
295.00080966326175,1,13,0
1470.9052668641648,1,0,0
2775.2364213249193,1,20,0
108.46431973328305,1,2,0
2447.890342468355,0,11,0
2264.826710594364,1,4,0
486.65265696962865,0,20,1
7086.1855069241765,1,1,0
99.03134287841223,1,15,0
1748.5819866712084,1,6,0
1994.8646056380144,1,20,0
4936.673200546586,1,13,0
374.67341627453567,0,11,0
132.6784207669837,1,7,0
6716.719075851063,1,3,0
3718.1975004958085,1,6,0
246.06125778290772,0,20,1
342.0570955341405,1,8,0
1411.861113024493,0,3,0
314.0973788077142,1,8,0
3389.9004700483833,0,18,0
9099.123822287987,1,5,0
8985.342335648642,1,13,0
512.0176620684404,0,8,0
1762.1883619129508,1,20,0
511.4134507208281,1,16,0
4709.829487292006,1,5,0
1091.8046743640316,1,13,0
3317.0801370403155,0,6,0
2717.913733403357,1,4,0
4507.316226227222,0,6,0
329.8565793907826,0,9,0
4153.870059705127,1,9,0
2421.4561709564923,1,9,0
16345.914822489802,0,5,0
2503.642637920853,0,7,0
1633.717113377196,1,1,0
4023.9546429901584,1,7,0
1715.7454033065023,1,5,0
1947.8315020187665,1,7,0
9019.615248634285,1,0,0
3025.2030293386492,1,5,0
619.8733898400858,1,17,0
979.0264345425437,1,10,0
676.3031446027775,0,18,0
7603.591218067449,1,11,0
131.72909968681213,0,20,1
1621.6898001959876,1,19,0
4432.468110576369,1,3,0
5644.205411096606,1,6,0
2171.0877533088524,0,14,0
2325.434962497758,1,5,0
1785.5773830387616,0,2,0
859.444906433044,0,2,0
888.5889933835026,1,8,0
5584.331169963742,0,4,0
1610.7645431414362,0,8,0
3500.152217950055,1,8,0
5892.995516898239,0,1,0
431.5038646838107,0,10,0
7725.046399309057,1,4,0
5230.68950092435,1,5,0
1469.298172992139,1,13,0
3071.509373023097,1,11,0
1744.828167243801,1,17,0
250.366752432241,0,20,1
431.6505482174063,0,11,1
3026.565541401922,1,9,0
5257.0063757102225,1,12,0
1828.7586087946502,1,14,0
772.1575693632652,1,2,0
461.49837601293615,0,20,1
2899.673066268134,1,9,0
6499.237107399576,0,11,0
3001.09723630787,1,8,0
16092.956586125372,0,11,0
2622.4398630079027,1,19,0
4324.518931774945,1,7,0
1088.5371923540097,0,1,0
108.36736116751506,1,0,0
285.84341824082543,0,11,0
998.5864458058068,1,20,0
10074.383651629832,1,7,0
5448.204655888652,0,18,0
337.68764910216333,1,5,0
351.9543932680181,1,1,0
7184.573523600629,1,8,0
433.17264171915406,0,7,0
3747.926653828284,1,0,0
4441.5794776112725,1,4,0
1726.8064011532224,1,5,0
2129.4417069027286,1,3,0
567.5838687592794,0,8,0
3766.4534907645225,1,4,0
601.4510857643962,0,8,0
1573.6201753333598,1,3,0
1846.6796964888388,0,7,0
4387.406209036455,1,9,0
5787.17997197324,1,7,0
3882.0857906300926,1,0,0
454.7552781060314,1,3,0
1181.5247405731102,1,9,0
276.64088590333864,0,20,1
4474.641438846276,1,9,0
314.147093235639,1,2,0
1619.7337022461606,0,20,0
5108.602486322247,1,1,0
1284.1094084617862,1,20,0
240.60529922618676,0,7,0
994.9929281298787,1,17,0
5785.5832018665005,0,10,0
269.73258768049004,1,6,0
2015.9800030588917,1,10,0
197.6193845921555,0,2,0
1357.132440073275,1,7,0
3055.3466923962033,1,12,0
11597.88282521588,1,2,0
3869.8540083005923,1,15,0
11799.359802600937,0,19,0
1819.2256456961582,1,1,0
3045.151554909807,0,6,0
2348.6240958169324,0,12,0
436.5544124281604,0,20,1
1035.5638459566478,1,13,0
3349.4479058218767,1,6,0
7362.6231687266645,1,3,0
3894.3291266765655,1,2,0
2238.9580861048166,1,0,0
6873.4845017257085,0,0,0
6264.458634480816,1,5,0
4336.163077695291,0,1,0
319.4805968954043,0,20,1
3333.1778217541832,1,4,0
6241.774028938452,1,20,0
1621.8852697079328,1,13,0
210.4195012589454,1,3,0
732.1556870352711,1,6,0
5391.003286658539,1,12,0
1114.2506833766488,1,1,0
5201.778958518061,1,6,0
2138.8388429225934,0,3,0
1844.0776214663656,1,10,0
186.37516304042686,1,3,0
1985.9672305784145,1,8,0
480.0868634402848,1,3,0
157.08966640617345,0,20,1
6114.480825201308,1,2,0
1061.0958707822592,0,13,0
1028.4419713676866,1,11,0
1466.7836061210385,1,6,0
464.8439675764433,1,1,0
681.8548092734947,1,6,0
3017.0091117259867,1,0,0
10056.586232501788,1,6,0
6123.126994186386,1,13,0
1049.969797805349,1,5,0
5024.707896236957,1,14,0
1689.2267823977202,0,20,0
5473.9393937710975,1,3,0
4567.8412179745155,0,4,0
14130.189697565182,1,5,0
1362.6190523556838,1,12,0
2016.2039773761965,1,8,0
8732.54633098202,0,8,0
4829.027976900551,0,20,0
6947.12950435606,1,6,0
2926.0304987559894,0,2,0
564.5310352494621,0,7,0
1597.5931288191177,1,8,0
140.23616012054356,0,8,0
1711.3637064109748,1,4,0
459.3763657415221,0,20,1
127.22412370593801,1,9,0
8966.441794753986,0,6,0
846.1199670055548,0,9,0
2463.7930514431077,1,12,0
16.162732414244697,1,12,0
1462.1744490000071,0,8,0
9655.93794797027,1,20,0
5941.1191886614215,1,8,0
3277.1356313397837,1,13,0
4712.5988979330405,1,9,0
2595.543911617615,1,8,0
155.5184107976606,1,10,0
2945.6502833118475,1,2,0
1630.7333869869417,1,11,0
4169.397155727497,1,0,0
876.0942498451496,0,5,0
1434.788813339862,1,6,0
62.86143128746288,0,0,0
6132.999135623134,0,20,0
1880.2130358192687,1,19,0
2104.2655732841945,1,5,0
3781.4933876448713,1,2,0
1517.7063681169748,1,4,0
1941.1364284829262,1,15,0
36.45199710880936,1,10,0
2522.910901772549,0,3,0
13528.215370507492,1,0,0
12.776904070287863,1,7,0
1917.9787847783334,1,10,0
12284.838576386463,1,13,0
2043.3008536366938,0,6,0
2684.1580746288787,1,10,0
1362.0803218262004,1,5,0
3481.689846411602,1,15,0
3011.0358210217623,1,7,0
652.2323834637073,0,10,0
3779.7330774893644,1,7,0
5371.5786360951615,0,20,0
6421.3380163495995,1,4,0
301.2053885575752,1,2,0
5184.460827786457,1,7,0
6577.300136502808,0,14,0
4598.979549246543,0,20,0
2670.388891073202,1,3,0
538.7165497993225,1,3,0
6960.466705501589,1,2,0
1626.888076080238,1,0,0
378.9582558495788,0,14,0
9832.71062556117,1,7,0
5259.829283589423,1,0,0
17874.5988218631,1,9,0
349.03551534284964,1,3,0
3607.381475416362,0,15,0
16720.951898055955,1,10,0
2285.971598870105,1,0,0
4307.037632100153,0,1,0
4158.097102874574,1,2,0
112.69226547767254,1,5,0
6457.214086933738,0,0,0
4578.320198769267,1,2,0
1019.4617627985231,1,9,0
2088.6730784209567,1,0,0
3494.1213929268374,1,9,0
1674.3743207433524,1,3,0
1363.5509476848842,0,7,0
550.642788258087,0,5,0
8295.74951788069,1,3,0
5806.862026080944,1,11,0
2575.121750765359,1,5,0
5726.878192471399,0,5,0
5094.078913459328,1,9,0
430.1271896277472,1,3,0
2581.7703470055544,1,15,0
12886.405928220764,1,0,0
285.26296520993395,0,20,1
4504.175125729734,1,3,0
375.4900348418986,1,10,0
3148.006390204825,1,5,0
1790.860367686253,1,5,0
4613.498596123482,1,7,0
805.3496992327651,0,3,0
5303.2089963424205,1,4,0
7526.524069987029,0,17,0
2571.9556724992403,0,1,0
1171.9572467269575,1,3,0
4279.837132661457,0,18,0
10197.971005737021,1,3,0
3.866959252139187,0,20,1
2562.2994630644207,1,20,0
4630.3596348111605,1,6,0
1451.106101048939,1,18,0
2377.536082284409,1,11,0
150.00999068853903,1,5,0
298.81731540826576,1,5,0
10493.284321710911,1,15,0
10687.228163022603,1,20,0
118.79837892988294,0,20,1
79.05152487592376,0,20,1
9024.105317204217,1,2,0
6100.663096370309,1,12,0
1885.5445543062253,0,4,0
1402.4214888638762,1,4,0
3187.135681913954,1,6,0
40.81418862887136,1,9,0
7365.598776693771,1,3,0
215.22900988859658,0,3,1
677.1320743252974,1,3,0
10238.147200091766,1,7,0
456.88877402364665,1,2,0
4578.889323410329,1,8,0
2393.2663438906393,1,15,0
293.831324971631,0,20,1
3364.388959868945,1,7,0
1843.2606923824676,0,2,0
37.958585753070345,1,8,0
3065.2984330344434,1,2,0
4211.300976707604,1,7,0
2409.7426230541,1,4,0
516.201190947821,1,15,0
493.3262829961742,1,7,0
5.126171106176353,1,11,0
1058.4440220092981,1,6,0
51.33970984141869,1,20,0
91.78405002838781,1,10,0
768.2032075855826,0,7,0
10496.583275932378,1,16,0
6149.839536564334,1,3,0
2625.50329411515,0,8,0
43.71967097095481,0,20,1
14990.564507845016,1,8,0
2457.5437868273616,0,9,0
520.1079158283371,0,5,0
3331.131772534089,1,4,0
133.7367876005861,1,3,0
1364.1534181494897,1,1,0
5457.257625792839,1,2,0
1322.9576555038063,1,16,0
5529.242726471568,1,17,0
5620.111755132935,0,7,0
185.90753736327096,0,4,0
6599.819727053032,1,5,0
2042.777969348021,1,13,0
8700.798053192422,1,12,0
1984.0544449587933,1,13,0
1581.1300015795407,1,19,0
1959.86621729393,0,4,0
3855.3677341536345,0,1,0
71.27538832329127,1,0,0
2889.979322229186,1,16,0
7470.924891603015,1,11,0
2890.0434079224515,1,18,0
1194.6778012359819,1,2,0
90.78866034802334,1,3,0
34.75641758152789,0,9,0
1607.511776552228,1,11,0
1.5558183895280164,1,2,0
538.5766230668274,1,3,0
11257.6030321924,1,12,0
212.764800099612,1,4,0
4053.537321339277,1,6,0
6664.6685421813545,1,9,0
114.76148634673257,1,5,0
9527.551761769386,1,10,0
2328.63709151312,0,9,0
704.0541241235679,1,4,0
1135.7849670685794,0,8,0
11838.288319914955,0,8,0
460.8100812698257,0,20,1
1146.6883368024123,0,14,0
3906.990007445916,0,4,0
938.2522532948018,0,2,0
2214.717136813086,1,4,0
480.43754036515213,0,8,1
1262.5182801795486,0,15,0
3510.5405273554093,0,4,0
900.9531071731267,1,1,0
856.533598780677,1,10,0
80.39533668617428,0,7,1
1294.6160239585276,1,1,0
2197.2554416403477,1,6,0
1753.2242176442026,0,0,0
2311.504122957086,1,2,0
1067.180035906904,1,4,0
769.6400713784566,0,2,0
2115.8898088268743,0,20,0
1030.169494533722,1,8,0
14618.414666394354,1,8,0
1654.2867517096035,0,1,0
2385.1113707591094,1,0,0
2125.7179246051937,1,10,0
4955.780313498346,1,1,0
263.7381668723295,1,10,0
1566.0528362357377,1,1,0
1301.9480176740256,0,6,0
1602.4088631284808,1,2,0
67.29959287176735,0,7,0
2136.699848680804,0,3,0
3984.2952903279293,1,0,0
6761.254890537139,1,0,0
2633.3853553381205,1,8,0
6551.619958883651,1,4,0
3594.407899548532,1,1,0
5117.991582934446,0,3,0
121.25654281915494,0,16,1
973.8233928808319,0,16,0
3255.896437066909,1,6,0
1024.7557926164145,1,8,0
2325.3284842546113,1,5,0
215.85700288591403,1,8,0
4094.629378003324,0,6,0
1007.4628810157543,0,3,0
486.49124545410683,1,5,0
3514.5279366423865,0,2,0
1013.1585042573685,1,5,0
629.7172946386856,0,0,0
15565.868380751544,1,8,0
4091.277649209195,1,7,0
2157.676269371889,0,19,0
3150.9198850773128,1,0,0
10120.823812191247,1,1,0
1314.0031704388991,1,2,0
605.8823454056619,0,3,0
6653.7873758632895,1,14,0
5058.199119105463,1,19,0
2077.574753696876,1,20,0
860.535631312606,1,14,0
3416.053671355399,1,11,0
8039.405458722185,1,12,0
223.13636195340257,1,3,0
12083.054848677712,1,5,0
1059.441281307127,1,9,0
1794.5713404652215,1,1,0
3891.128165321827,0,3,0
260.5383728028939,1,14,0
2572.4716774377857,1,20,0
6724.908417983613,0,20,0
759.465474356239,1,7,0
982.9282975138254,1,4,0
11977.951738845239,1,0,0
1075.6829181543633,1,2,0
38.78075424620344,0,13,0
580.1352026027718,1,2,0
4423.049501227237,1,3,0
5036.210317458575,1,1,0
5966.299214744149,0,4,0
888.3368405060253,0,2,0
1448.1469029393484,1,12,0
428.08814731350697,1,9,0
819.9825897264964,1,1,0
919.1062909498855,1,16,0
1550.8313392288967,1,12,0
8350.980967558671,0,7,0
6545.305531996951,0,4,0
437.7143229562334,1,5,0
2508.568607779851,0,2,0
5075.455377494865,0,0,0
523.0938580996565,0,7,0
3121.805816403377,1,4,0
4146.881000251638,0,4,0
5301.787374100931,1,1,0
3044.8449972076937,0,9,0
3541.448583876112,0,16,0
229.50247559285074,0,20,1
9879.481105037316,1,13,0
2443.9263750984283,1,10,0
4837.182132438217,0,10,0
2904.787269809008,1,12,0
1290.934877347044,1,9,0
2763.56151796073,1,4,0
12764.207229966809,0,11,0
1212.3055795673743,1,4,0
1210.5374457707221,0,1,0
3859.0245383292845,0,13,0
1222.4312958280839,1,4,0
1823.435938400779,1,4,0
2428.108455612994,0,3,0
3678.709560453245,1,9,0
4352.23625453292,0,4,0
743.7356980266245,1,2,0
3946.6804745990175,1,2,0
7172.010587246383,1,17,0
11629.686478071892,1,10,0
278.067452373991,1,5,0
3617.1273007561645,1,2,0
471.7365765880574,1,0,0
3441.191754157344,1,0,0
421.1695675953463,0,1,0
705.5183635383577,1,13,0
637.7020923959992,1,4,0
1317.5629543447346,0,4,0
211.92376702893927,0,20,1
3466.399316894073,0,9,0
4720.980742741916,1,1,0
149.8383361009644,0,1,0
6052.701323757437,1,18,0
2085.82354109236,0,13,0
4857.75620338061,1,10,0
3472.839219795913,0,20,0
887.4765464059736,0,6,0
502.2705641570628,1,9,0
8163.974351740084,0,8,0
1500.7305880643203,1,19,0
3405.041072762718,1,0,0
2255.3595541473824,1,0,0
7342.254074214696,1,5,0
1239.972473661195,1,0,0
1089.59387909516,1,6,0
9075.645649434999,1,18,0
3554.614233804867,1,13,0
4645.002536540525,1,15,0
6835.231373390122,1,8,0
3142.897398972955,1,0,0
393.3839212790423,0,16,1
480.3832943852911,0,20,1
947.261638546347,1,6,0
2566.6597574700572,1,6,0
6969.115696561047,1,4,0
947.7984412503439,0,6,0
949.1408077377372,1,2,0
468.8904943321822,0,11,0
7083.203088467364,1,2,0
5227.7417221621945,1,2,0
399.92872154624615,1,10,0
960.371542583503,1,7,0
1032.15451580455,1,4,0
7621.208217891201,1,15,0
298.2278418205969,1,7,0
1363.4703357005583,1,11,0
1781.9823551706118,0,7,0
1363.225066643036,1,2,0
3836.549711848043,1,1,0
2650.142342884194,1,10,0
2856.5358500215552,1,10,0
4803.052459675347,1,11,0
2500.211161013129,0,12,0
2236.370685714886,1,20,0
2736.5593591519846,1,13,0
22996.137153889264,1,20,0
7005.732727189294,1,19,0
642.3163964878989,1,1,0
1246.292076548344,1,9,0
42.35971710502619,0,14,0
486.7120846872903,1,0,0
4068.5177192332662,1,5,0
3050.6521952270714,0,10,0
2216.466980326263,0,4,0
3551.899414382856,1,1,0
382.8647469230316,1,1,0
3844.1888852388247,1,1,0
311.8526909960738,0,1,0
2843.8108788678605,1,6,0
3690.308722024878,1,6,0
3839.473243884892,1,8,0
2622.884611929699,1,4,0
4811.450189477584,1,2,0
492.7262145547311,1,20,0
7628.3926719487945,1,12,0
5477.680993022706,1,15,0
524.5142943620172,1,1,0
4423.387653528175,1,11,0
2436.033626682202,1,2,0
170.64535495828963,1,20,0
4592.297353296234,1,1,0
4951.95108667457,1,9,0
9960.054686553154,0,17,0
2526.439979218245,1,8,0
2860.503859734502,1,4,0
285.412239432052,1,9,0
1517.8500172078107,1,1,0
3944.1159867122215,1,1,0
2058.126451196393,0,1,0
353.1530392550388,0,20,0
3014.091192830947,0,16,0
2842.314290575833,0,9,0
33.05473588158622,1,4,0
5958.112312349026,1,6,0
342.82497621811575,1,11,0
14921.518126092757,1,4,0
15.992764489120978,1,6,0
2563.3628481406454,0,20,0
1556.5409238148147,1,11,0
1159.5615233032343,0,1,0
2751.419245605785,1,5,0
1130.1124653073343,1,3,0
1745.0225957958064,1,3,0
4049.928910399056,0,5,0
382.70776328199617,1,15,0
9280.688147778665,1,12,0
5954.462283258353,1,1,0
3050.8943094278247,0,20,0
5376.723051744496,1,4,0
2135.7633263967123,1,7,0
1207.871218382636,0,8,0
3156.4534971734247,0,0,0
11928.100737218458,1,11,0
3103.729188367588,1,5,0
1474.3399619813351,0,6,0
5175.536181378715,1,4,0
13.782438296741327,1,1,0
335.9982304539971,1,1,0
712.1000460995106,0,13,0
4200.699963384822,0,1,0
9125.494195952873,0,13,0
369.118105357467,1,10,0
7549.627956128203,0,2,0
6513.587722624764,0,8,0
2925.3145068947674,1,4,0
1985.997024990376,1,9,0
726.9725328259362,1,2,0
693.3266324342743,1,8,0
11159.553570815116,0,0,0
469.8800307996158,0,11,0
1801.2043989895008,0,1,0
2063.7105870819914,1,4,0
673.9843065609829,0,4,0
4652.004768118874,1,3,0
1763.2229110182489,1,12,0
1802.5865219072848,1,9,0
948.7111898262514,1,5,0
6442.764089192084,1,8,0
276.9935525173902,1,2,0
8631.390830891443,0,14,0
2291.622865301557,1,3,0
2250.3221801184077,1,16,0
1395.4890359320086,0,10,0
1617.4742740135,1,5,0
53.378339615356985,0,1,0
508.29422154762204,0,19,0
887.5255270791762,1,4,0
4556.077198832888,0,8,0
1926.773054388682,1,8,0
197.1505791387185,1,0,0
6838.180537267874,1,2,0
513.9702393323385,1,13,0
927.4509239725429,1,3,0
16068.011334856918,1,1,0
1809.344526062689,0,1,0
1969.4405258509737,1,5,0
7800.248222468973,0,12,0
32.01505546537834,1,9,0
199.78574650509174,1,10,0
2275.863586239772,1,20,0
967.4064269633689,1,4,0
1232.4851626244283,0,14,0
4531.2777155761105,1,5,0
372.5909574354146,0,18,1
77.38159658773608,0,4,0
119.56676303696113,1,20,0
7053.000057658515,1,0,0
859.4399111354983,1,8,0
6104.380881044252,1,6,0
8647.141697765392,1,2,0
88.28098052249493,0,20,1
523.6002743771799,1,10,0
277.9336171809824,1,10,0
4015.1834634334273,1,5,0
7945.775752660859,0,19,0
4466.129807145863,0,11,0
1848.0985458915272,1,2,0
198.52736174226763,0,0,0
448.41040362507215,1,5,0
6032.764162506156,1,20,0
325.1382583155863,1,13,0
261.4586672052273,1,0,0
73.01132412018124,1,10,0
1214.3289795985058,1,13,0
1976.6062935150649,1,7,0
975.359622707255,1,8,0
2141.5723526171205,1,0,0
6584.45731028083,1,6,0
1692.8634290893876,0,4,0
973.126836244125,1,3,0
401.4254034138594,0,4,1
2880.4085034619334,0,9,0
16.49221938807636,0,3,0
